model_name,callsign,measure,order,aic
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 0, 0)",2386.935631404326
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 0, 1)",2388.827631303433
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 0, 2)",2386.444434240617
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 0, 3)",2384.214649783771
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 1, 0)",2428.4846897704156
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 1, 1)",2382.354515379592
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 2, 0)",2579.608577590764
aberdeen_sd-pres,"Aberdeen, SD",pres,"(3, 2, 1)",2431.898530714486
albany_ny-tavg,"Albany, NY",tavg,"(0, 0, 0)",2708.6054157409094
albany_ny-tavg,"Albany, NY",tavg,"(0, 0, 1)",2369.5980050141834
albany_ny-tavg,"Albany, NY",tavg,"(0, 0, 2)",2223.4469055637646
albany_ny-tavg,"Albany, NY",tavg,"(0, 1, 0)",2046.4523026405755
albany_ny-tavg,"Albany, NY",tavg,"(0, 1, 1)",2048.375482918562
albany_ny-tavg,"Albany, NY",tavg,"(0, 1, 2)",1977.2324050644297
albany_ny-tavg,"Albany, NY",tavg,"(0, 1, 3)",1969.5266801118712
albany_ny-tavg,"Albany, NY",tavg,"(0, 2, 0)",2292.564920438567
albany_ny-tavg,"Albany, NY",tavg,"(0, 2, 1)",2049.725125318982
albany_ny-tavg,"Albany, NY",tavg,"(0, 2, 2)",2051.692916699334
albany_ny-tavg,"Albany, NY",tavg,"(1, 0, 0)",2039.697898506452
albany_ny-tavg,"Albany, NY",tavg,"(1, 0, 1)",2040.3408055176367
albany_ny-tavg,"Albany, NY",tavg,"(1, 0, 2)",1984.32604367149
albany_ny-tavg,"Albany, NY",tavg,"(1, 0, 3)",1976.8850675603876
albany_ny-tavg,"Albany, NY",tavg,"(1, 1, 0)",2048.430982243056
albany_ny-tavg,"Albany, NY",tavg,"(1, 1, 1)",1998.048710992753
albany_ny-tavg,"Albany, NY",tavg,"(1, 1, 2)",1972.0291690409022
albany_ny-tavg,"Albany, NY",tavg,"(1, 1, 3)",1971.331795322542
albany_ny-tavg,"Albany, NY",tavg,"(1, 2, 0)",2252.6980011618243
albany_ny-tavg,"Albany, NY",tavg,"(2, 0, 0)",2041.2317695028894
albany_ny-tavg,"Albany, NY",tavg,"(2, 0, 1)",2005.4169772372297
albany_ny-tavg,"Albany, NY",tavg,"(2, 0, 2)",1979.384917181059
albany_ny-tavg,"Albany, NY",tavg,"(2, 0, 3)",1978.6738689758636
albany_ny-tavg,"Albany, NY",tavg,"(2, 1, 0)",2001.512188025492
albany_ny-tavg,"Albany, NY",tavg,"(2, 1, 1)",1969.3416904808669
albany_ny-tavg,"Albany, NY",tavg,"(2, 1, 2)",1970.367261193555
albany_ny-tavg,"Albany, NY",tavg,"(2, 1, 3)",1971.5581358770871
albany_ny-tavg,"Albany, NY",tavg,"(2, 2, 0)",2193.044339520171
albany_ny-tavg,"Albany, NY",tavg,"(3, 0, 0)",2002.5007767809789
albany_ny-tavg,"Albany, NY",tavg,"(3, 0, 1)",1976.396438601042
albany_ny-tavg,"Albany, NY",tavg,"(3, 0, 2)",1977.5786761698382
albany_ny-tavg,"Albany, NY",tavg,"(3, 0, 3)",1978.7786402134734
albany_ny-tavg,"Albany, NY",tavg,"(3, 1, 0)",1982.2916578518348
albany_ny-tavg,"Albany, NY",tavg,"(3, 1, 1)",1969.692816262811
albany_ny-tavg,"Albany, NY",tavg,"(3, 1, 2)",1970.2831440431235
albany_ny-tavg,"Albany, NY",tavg,"(3, 1, 3)",1970.2592711678049
albany_ny-tavg,"Albany, NY",tavg,"(3, 2, 0)",2139.5592836975397
albany_ny-tavg,"Albany, NY",tavg,"(3, 2, 1)",1986.559719877742
albany_ny-tavg,"Albany, NY",tavg,"(3, 2, 2)",1975.0722881374234
albany_ny-tavg,"Albany, NY",tavg,"(3, 2, 3)",1974.942270423747
albany_ny-tmin,"Albany, NY",tmin,"(0, 0, 0)",2718.0812295208475
albany_ny-tmin,"Albany, NY",tmin,"(0, 0, 1)",2421.3314967291994
albany_ny-tmin,"Albany, NY",tmin,"(0, 0, 2)",2276.3363289577073
albany_ny-tmin,"Albany, NY",tmin,"(0, 1, 0)",2095.182653307283
albany_ny-tmin,"Albany, NY",tmin,"(0, 1, 1)",2076.5632315272346
albany_ny-tmin,"Albany, NY",tmin,"(0, 1, 2)",2032.0159350291322
albany_ny-tmin,"Albany, NY",tmin,"(0, 1, 3)",2027.8839421131515
albany_ny-tmin,"Albany, NY",tmin,"(0, 2, 0)",2385.822761333781
albany_ny-tmin,"Albany, NY",tmin,"(0, 2, 1)",2098.310492592532
albany_ny-tmin,"Albany, NY",tmin,"(0, 2, 2)",2080.7484316360587
albany_ny-tmin,"Albany, NY",tmin,"(1, 0, 0)",2086.7135096894235
albany_ny-tmin,"Albany, NY",tmin,"(1, 0, 1)",2079.4405799239066
albany_ny-tmin,"Albany, NY",tmin,"(1, 0, 2)",2039.0104922221708
albany_ny-tmin,"Albany, NY",tmin,"(1, 0, 3)",2035.1148006571325
albany_ny-tmin,"Albany, NY",tmin,"(1, 1, 0)",2090.3131236208865
albany_ny-tmin,"Albany, NY",tmin,"(1, 1, 1)",2035.8698532436126
albany_ny-tmin,"Albany, NY",tmin,"(1, 1, 2)",2030.1528580315526
albany_ny-tmin,"Albany, NY",tmin,"(1, 1, 3)",2029.2318109931025
albany_ny-tmin,"Albany, NY",tmin,"(1, 2, 0)",2304.5045265446315
albany_ny-tmin,"Albany, NY",tmin,"(2, 0, 0)",2085.4337622424937
albany_ny-tmin,"Albany, NY",tmin,"(2, 0, 1)",2043.131993817844
albany_ny-tmin,"Albany, NY",tmin,"(2, 0, 2)",2037.3608017909396
albany_ny-tmin,"Albany, NY",tmin,"(2, 0, 3)",2036.4301576325065
albany_ny-tmin,"Albany, NY",tmin,"(2, 1, 0)",2065.968265195489
albany_ny-tmin,"Albany, NY",tmin,"(2, 1, 1)",2027.6496023864124
albany_ny-tmin,"Albany, NY",tmin,"(2, 1, 2)",2029.4330231775025
albany_ny-tmin,"Albany, NY",tmin,"(2, 1, 3)",2029.1813751874606
albany_ny-tmin,"Albany, NY",tmin,"(2, 2, 0)",2257.9841089620877
albany_ny-tmin,"Albany, NY",tmin,"(3, 0, 0)",2066.613397062741
albany_ny-tmin,"Albany, NY",tmin,"(3, 0, 1)",2034.7218109298308
albany_ny-tmin,"Albany, NY",tmin,"(3, 0, 2)",2036.4342735700943
albany_ny-tmin,"Albany, NY",tmin,"(3, 0, 3)",2036.2133097899746
albany_ny-tmin,"Albany, NY",tmin,"(3, 1, 0)",2039.5955854758022
albany_ny-tmin,"Albany, NY",tmin,"(3, 1, 1)",2029.0996385856224
albany_ny-tmin,"Albany, NY",tmin,"(3, 1, 2)",2031.4976733440376
albany_ny-tmin,"Albany, NY",tmin,"(3, 1, 3)",2028.66474007356
albany_ny-tmin,"Albany, NY",tmin,"(3, 2, 0)",2199.8697341248626
albany_ny-tmin,"Albany, NY",tmin,"(3, 2, 1)",2043.8166386267515
albany_ny-tmax,"Albany, NY",tmax,"(0, 0, 0)",2748.457126609384
albany_ny-tmax,"Albany, NY",tmax,"(0, 0, 1)",2431.1378608956657
albany_ny-tmax,"Albany, NY",tmax,"(0, 0, 2)",2308.7843117726707
albany_ny-tmax,"Albany, NY",tmax,"(0, 1, 0)",2157.6838609380147
albany_ny-tmax,"Albany, NY",tmax,"(0, 1, 1)",2154.845410791674
albany_ny-tmax,"Albany, NY",tmax,"(0, 1, 2)",2088.7453886417993
albany_ny-tmax,"Albany, NY",tmax,"(0, 1, 3)",2083.9947458953757
albany_ny-tmax,"Albany, NY",tmax,"(0, 2, 0)",2422.3429181060023
albany_ny-tmax,"Albany, NY",tmax,"(0, 2, 1)",2160.635385421747
albany_ny-tmax,"Albany, NY",tmax,"(0, 2, 2)",2158.3350624953414
albany_ny-tmax,"Albany, NY",tmax,"(1, 0, 0)",2147.882777864351
albany_ny-tmax,"Albany, NY",tmax,"(1, 0, 1)",2149.8158916100147
albany_ny-tmax,"Albany, NY",tmax,"(1, 0, 2)",2095.875797300311
albany_ny-tmax,"Albany, NY",tmax,"(1, 0, 3)",2091.401689468167
albany_ny-tmax,"Albany, NY",tmax,"(1, 1, 0)",2158.4572344868534
albany_ny-tmax,"Albany, NY",tmax,"(1, 1, 1)",2103.0110061792557
albany_ny-tmax,"Albany, NY",tmax,"(1, 1, 2)",2085.3683574249844
albany_ny-tmax,"Albany, NY",tmax,"(1, 1, 3)",2085.92618735241
albany_ny-tmax,"Albany, NY",tmax,"(1, 2, 0)",2370.661804836848
albany_ny-tmax,"Albany, NY",tmax,"(2, 0, 0)",2149.861634053471
albany_ny-tmax,"Albany, NY",tmax,"(2, 0, 1)",2110.453220333099
albany_ny-tmax,"Albany, NY",tmax,"(2, 0, 2)",2092.774712866917
albany_ny-tmax,"Albany, NY",tmax,"(2, 0, 3)",2093.322447513816
albany_ny-tmax,"Albany, NY",tmax,"(2, 1, 0)",2117.422635895865
albany_ny-tmax,"Albany, NY",tmax,"(2, 1, 1)",2084.76348808391
albany_ny-tmax,"Albany, NY",tmax,"(2, 1, 2)",2085.734622642478
albany_ny-tmax,"Albany, NY",tmax,"(2, 1, 3)",2086.784126254219
albany_ny-tmax,"Albany, NY",tmax,"(2, 2, 0)",2309.2511068587646
albany_ny-tmax,"Albany, NY",tmax,"(2, 2, 2)",2090.1432079239876
albany_ny-tmax,"Albany, NY",tmax,"(3, 0, 0)",2117.240981187764
albany_ny-tmax,"Albany, NY",tmax,"(3, 0, 1)",2091.9769155786544
albany_ny-tmax,"Albany, NY",tmax,"(3, 0, 2)",2093.049160361197
albany_ny-tmax,"Albany, NY",tmax,"(3, 0, 3)",2094.073028264206
albany_ny-tmax,"Albany, NY",tmax,"(3, 1, 0)",2097.4754600975457
albany_ny-tmax,"Albany, NY",tmax,"(3, 1, 1)",2084.854270339455
albany_ny-tmax,"Albany, NY",tmax,"(3, 1, 2)",2084.635238735683
albany_ny-tmax,"Albany, NY",tmax,"(3, 1, 3)",2086.0342709027373
albany_ny-tmax,"Albany, NY",tmax,"(3, 2, 0)",2252.7162871370383
albany_ny-tmax,"Albany, NY",tmax,"(3, 2, 1)",2101.5325782968894
albany_ny-tmax,"Albany, NY",tmax,"(3, 2, 2)",2083.865551742437
albany_ny-prcp,"Albany, NY",prcp,"(0, 0, 0)",2479.0230411913813
albany_ny-prcp,"Albany, NY",prcp,"(0, 0, 1)",2471.2784837635695
albany_ny-prcp,"Albany, NY",prcp,"(0, 0, 2)",2471.806913848215
albany_ny-prcp,"Albany, NY",prcp,"(0, 0, 3)",2473.284242953817
albany_ny-prcp,"Albany, NY",prcp,"(0, 1, 0)",2664.0248074418446
albany_ny-prcp,"Albany, NY",prcp,"(0, 1, 1)",2478.771708987196
albany_ny-prcp,"Albany, NY",prcp,"(0, 1, 2)",2471.3492435607477
albany_ny-prcp,"Albany, NY",prcp,"(0, 2, 0)",3024.6718267826222
albany_ny-prcp,"Albany, NY",prcp,"(0, 2, 1)",2665.579833575459
albany_ny-prcp,"Albany, NY",prcp,"(1, 0, 0)",2472.5625320929666
albany_ny-prcp,"Albany, NY",prcp,"(1, 0, 1)",2470.932156785172
albany_ny-prcp,"Albany, NY",prcp,"(1, 1, 0)",2609.103936376756
albany_ny-prcp,"Albany, NY",prcp,"(1, 1, 1)",2472.6397732708488
albany_ny-prcp,"Albany, NY",prcp,"(1, 1, 2)",2470.90020704388
albany_ny-prcp,"Albany, NY",prcp,"(1, 1, 3)",2472.8126896830513
albany_ny-prcp,"Albany, NY",prcp,"(1, 2, 0)",2877.8902965093102
albany_ny-prcp,"Albany, NY",prcp,"(1, 2, 3)",2481.823901584832
albany_ny-prcp,"Albany, NY",prcp,"(2, 0, 0)",2472.7263787117136
albany_ny-prcp,"Albany, NY",prcp,"(2, 0, 1)",2472.80929913823
albany_ny-prcp,"Albany, NY",prcp,"(2, 1, 0)",2562.6495899975453
albany_ny-prcp,"Albany, NY",prcp,"(2, 1, 1)",2472.669691340863
albany_ny-prcp,"Albany, NY",prcp,"(2, 1, 2)",2472.808898300059
albany_ny-prcp,"Albany, NY",prcp,"(2, 1, 3)",2474.5828720811737
albany_ny-prcp,"Albany, NY",prcp,"(2, 2, 0)",2765.128847034248
albany_ny-prcp,"Albany, NY",prcp,"(3, 0, 0)",2474.1406318074232
albany_ny-prcp,"Albany, NY",prcp,"(3, 0, 1)",2474.789049216977
albany_ny-prcp,"Albany, NY",prcp,"(3, 0, 2)",2476.6401597235094
albany_ny-prcp,"Albany, NY",prcp,"(3, 0, 3)",2464.789840622241
albany_ny-prcp,"Albany, NY",prcp,"(3, 1, 0)",2554.1012935733415
albany_ny-prcp,"Albany, NY",prcp,"(3, 1, 1)",2474.1621851502023
albany_ny-prcp,"Albany, NY",prcp,"(3, 1, 2)",2474.8003481254614
albany_ny-prcp,"Albany, NY",prcp,"(3, 2, 0)",2722.460610587378
albany_ny-snow,"Albany, NY",snow,"(0, 0, 0)",3379.1021010530944
albany_ny-snow,"Albany, NY",snow,"(0, 0, 1)",3129.2001019699323
albany_ny-snow,"Albany, NY",snow,"(0, 0, 2)",3067.8995590073255
albany_ny-snow,"Albany, NY",snow,"(0, 1, 0)",3014.460092874701
albany_ny-snow,"Albany, NY",snow,"(0, 1, 1)",3009.060179236453
albany_ny-snow,"Albany, NY",snow,"(0, 1, 2)",2980.980842126033
albany_ny-snow,"Albany, NY",snow,"(0, 1, 3)",2982.172961409555
albany_ny-snow,"Albany, NY",snow,"(0, 2, 0)",3292.4203725997786
albany_ny-snow,"Albany, NY",snow,"(0, 2, 1)",3015.074510746566
albany_ny-snow,"Albany, NY",snow,"(1, 0, 0)",2988.915214151576
albany_ny-snow,"Albany, NY",snow,"(1, 0, 1)",2990.9065138201313
albany_ny-snow,"Albany, NY",snow,"(1, 0, 2)",2977.431943339955
albany_ny-snow,"Albany, NY",snow,"(1, 0, 3)",2979.020066731574
albany_ny-snow,"Albany, NY",snow,"(1, 1, 0)",3013.025533547282
albany_ny-snow,"Albany, NY",snow,"(1, 1, 1)",2977.7035511452123
albany_ny-snow,"Albany, NY",snow,"(1, 1, 2)",2977.637401830244
albany_ny-snow,"Albany, NY",snow,"(1, 1, 3)",2969.6636185945017
albany_ny-snow,"Albany, NY",snow,"(1, 2, 0)",3223.0632906573255
albany_ny-snow,"Albany, NY",snow,"(2, 0, 0)",2990.9110095822025
albany_ny-snow,"Albany, NY",snow,"(2, 0, 1)",2987.8615259914022
albany_ny-snow,"Albany, NY",snow,"(2, 0, 2)",2979.1034974610393
albany_ny-snow,"Albany, NY",snow,"(2, 0, 3)",2981.0063923531643
albany_ny-snow,"Albany, NY",snow,"(2, 1, 0)",2985.8899466319963
albany_ny-snow,"Albany, NY",snow,"(2, 1, 1)",2987.609601323887
albany_ny-snow,"Albany, NY",snow,"(2, 1, 2)",2974.6401164109047
albany_ny-snow,"Albany, NY",snow,"(2, 1, 3)",2971.033113800627
albany_ny-snow,"Albany, NY",snow,"(2, 2, 0)",3129.81287270327
albany_ny-snow,"Albany, NY",snow,"(2, 2, 1)",2987.2496159959383
albany_ny-snow,"Albany, NY",snow,"(2, 2, 2)",2989.0441458502933
albany_ny-snow,"Albany, NY",snow,"(3, 0, 0)",2976.472837463706
albany_ny-snow,"Albany, NY",snow,"(3, 0, 1)",2978.141174465215
albany_ny-snow,"Albany, NY",snow,"(3, 0, 2)",2979.6330091423097
albany_ny-snow,"Albany, NY",snow,"(3, 0, 3)",2981.6302258822425
albany_ny-snow,"Albany, NY",snow,"(3, 1, 0)",2987.717040099231
albany_ny-snow,"Albany, NY",snow,"(3, 1, 1)",2968.321570088917
albany_ny-snow,"Albany, NY",snow,"(3, 1, 2)",2969.7000838122185
albany_ny-snow,"Albany, NY",snow,"(3, 1, 3)",2970.685401747817
albany_ny-snow,"Albany, NY",snow,"(3, 2, 0)",3095.0132704309867
albany_ny-snow,"Albany, NY",snow,"(3, 2, 1)",2989.1165684219814
albany_ny-snow,"Albany, NY",snow,"(3, 2, 2)",2990.609076182437
albany_ny-wdir,"Albany, NY",wdir,"(0, 0, 0)",4445.2277275438955
albany_ny-wdir,"Albany, NY",wdir,"(0, 0, 1)",4441.584701063235
albany_ny-wdir,"Albany, NY",wdir,"(0, 0, 2)",4443.5822151202865
albany_ny-wdir,"Albany, NY",wdir,"(0, 0, 3)",4444.937732073602
albany_ny-wdir,"Albany, NY",wdir,"(0, 1, 0)",4637.902669833348
albany_ny-wdir,"Albany, NY",wdir,"(0, 1, 1)",4441.574090215143
albany_ny-wdir,"Albany, NY",wdir,"(0, 1, 2)",4437.771693119519
albany_ny-wdir,"Albany, NY",wdir,"(0, 2, 0)",5008.6592392070825
albany_ny-wdir,"Albany, NY",wdir,"(0, 2, 1)",4634.06696119617
albany_ny-wdir,"Albany, NY",wdir,"(1, 0, 0)",4441.643566969784
albany_ny-wdir,"Albany, NY",wdir,"(1, 0, 1)",4443.053383065766
albany_ny-wdir,"Albany, NY",wdir,"(1, 1, 0)",4563.791620927518
albany_ny-wdir,"Albany, NY",wdir,"(1, 1, 1)",4437.808910180162
albany_ny-wdir,"Albany, NY",wdir,"(1, 1, 2)",4438.989837568968
albany_ny-wdir,"Albany, NY",wdir,"(1, 1, 3)",4440.375299595355
albany_ny-wdir,"Albany, NY",wdir,"(1, 2, 0)",4836.133589858766
albany_ny-wdir,"Albany, NY",wdir,"(1, 2, 3)",4447.040878843764
albany_ny-wdir,"Albany, NY",wdir,"(2, 0, 0)",4443.6283156194095
albany_ny-wdir,"Albany, NY",wdir,"(2, 0, 1)",4444.569315940318
albany_ny-wdir,"Albany, NY",wdir,"(2, 0, 2)",4445.720666347772
albany_ny-wdir,"Albany, NY",wdir,"(2, 1, 0)",4518.2631006300435
albany_ny-wdir,"Albany, NY",wdir,"(2, 1, 1)",4439.802021551185
albany_ny-wdir,"Albany, NY",wdir,"(2, 1, 2)",4440.520002186004
albany_ny-wdir,"Albany, NY",wdir,"(2, 1, 3)",4441.410816636522
albany_ny-wdir,"Albany, NY",wdir,"(2, 2, 0)",4740.3064042607375
albany_ny-wdir,"Albany, NY",wdir,"(2, 2, 3)",4443.009956437496
albany_ny-wdir,"Albany, NY",wdir,"(3, 0, 0)",4444.243175088734
albany_ny-wdir,"Albany, NY",wdir,"(3, 0, 1)",4444.164080144097
albany_ny-wdir,"Albany, NY",wdir,"(3, 0, 3)",4433.823921998823
albany_ny-wdir,"Albany, NY",wdir,"(3, 1, 0)",4491.1425129306845
albany_ny-wdir,"Albany, NY",wdir,"(3, 1, 1)",4440.3190535716785
albany_ny-wdir,"Albany, NY",wdir,"(3, 1, 2)",4443.645511779456
albany_ny-wdir,"Albany, NY",wdir,"(3, 1, 3)",4443.81958581143
albany_ny-wdir,"Albany, NY",wdir,"(3, 2, 0)",4676.3784005125435
albany_ny-wspd,"Albany, NY",wspd,"(0, 0, 0)",2361.3989132925117
albany_ny-wspd,"Albany, NY",wspd,"(0, 0, 1)",2321.0582635143905
albany_ny-wspd,"Albany, NY",wspd,"(0, 0, 2)",2317.5264036902927
albany_ny-wspd,"Albany, NY",wspd,"(0, 0, 3)",2319.01075739453
albany_ny-wspd,"Albany, NY",wspd,"(0, 1, 0)",2447.3626892820594
albany_ny-wspd,"Albany, NY",wspd,"(0, 1, 1)",2321.307254046308
albany_ny-wspd,"Albany, NY",wspd,"(0, 1, 2)",2299.9921179516778
albany_ny-wspd,"Albany, NY",wspd,"(0, 2, 0)",2801.4696139788703
albany_ny-wspd,"Albany, NY",wspd,"(0, 2, 1)",2449.5314869440826
albany_ny-wspd,"Albany, NY",wspd,"(1, 0, 0)",2314.021138303302
albany_ny-wspd,"Albany, NY",wspd,"(1, 0, 1)",2315.0627897780987
albany_ny-wspd,"Albany, NY",wspd,"(1, 0, 2)",2305.1463519662507
albany_ny-wspd,"Albany, NY",wspd,"(1, 1, 0)",2402.5839506747907
albany_ny-wspd,"Albany, NY",wspd,"(1, 1, 1)",2299.6181536183476
albany_ny-wspd,"Albany, NY",wspd,"(1, 1, 2)",2301.279574281737
albany_ny-wspd,"Albany, NY",wspd,"(1, 1, 3)",2303.0432120531486
albany_ny-wspd,"Albany, NY",wspd,"(1, 2, 0)",2652.426266367309
albany_ny-wspd,"Albany, NY",wspd,"(2, 0, 0)",2315.526612640547
albany_ny-wspd,"Albany, NY",wspd,"(2, 0, 1)",2304.848867831275
albany_ny-wspd,"Albany, NY",wspd,"(2, 0, 2)",2306.4964374920355
albany_ny-wspd,"Albany, NY",wspd,"(2, 1, 0)",2375.153811900629
albany_ny-wspd,"Albany, NY",wspd,"(2, 1, 1)",2301.2509995953824
albany_ny-wspd,"Albany, NY",wspd,"(2, 1, 2)",2303.2505697892557
albany_ny-wspd,"Albany, NY",wspd,"(2, 1, 3)",2304.8243325982203
albany_ny-wspd,"Albany, NY",wspd,"(2, 2, 0)",2583.558025163461
albany_ny-wspd,"Albany, NY",wspd,"(3, 0, 0)",2316.130227658118
albany_ny-wspd,"Albany, NY",wspd,"(3, 0, 1)",2306.4614513548204
albany_ny-wspd,"Albany, NY",wspd,"(3, 0, 2)",2308.460215602993
albany_ny-wspd,"Albany, NY",wspd,"(3, 0, 3)",2309.29138208501
albany_ny-wspd,"Albany, NY",wspd,"(3, 1, 0)",2348.7521231044293
albany_ny-wspd,"Albany, NY",wspd,"(3, 1, 1)",2303.24861303159
albany_ny-wspd,"Albany, NY",wspd,"(3, 1, 2)",2305.162409330212
albany_ny-wspd,"Albany, NY",wspd,"(3, 1, 3)",2299.760493693541
albany_ny-wspd,"Albany, NY",wspd,"(3, 2, 0)",2532.981449201243
albany_ny-pres,"Albany, NY",pres,"(0, 0, 0)",2464.1978843707934
albany_ny-pres,"Albany, NY",pres,"(0, 0, 1)",2325.218564810103
albany_ny-pres,"Albany, NY",pres,"(0, 0, 2)",2317.5865132783238
albany_ny-pres,"Albany, NY",pres,"(0, 1, 0)",2424.2390860974715
albany_ny-pres,"Albany, NY",pres,"(0, 1, 1)",2415.4367178679713
albany_ny-pres,"Albany, NY",pres,"(0, 1, 2)",2322.532463521973
albany_ny-pres,"Albany, NY",pres,"(0, 1, 3)",2314.826839332084
albany_ny-pres,"Albany, NY",pres,"(0, 2, 0)",2685.5847704694384
albany_ny-pres,"Albany, NY",pres,"(0, 2, 1)",2426.4395927605583
albany_ny-pres,"Albany, NY",pres,"(0, 2, 2)",2419.427772365607
albany_ny-pres,"Albany, NY",pres,"(1, 0, 0)",2339.1214502583503
albany_ny-pres,"Albany, NY",pres,"(1, 0, 1)",2317.5575670764574
albany_ny-pres,"Albany, NY",pres,"(1, 0, 2)",2317.8218790399706
albany_ny-pres,"Albany, NY",pres,"(1, 1, 0)",2425.2007392664536
albany_ny-pres,"Albany, NY",pres,"(1, 1, 1)",2337.392021363902
albany_ny-pres,"Albany, NY",pres,"(1, 1, 2)",2315.0562723905296
albany_ny-pres,"Albany, NY",pres,"(1, 1, 3)",2316.7592113871206
albany_ny-pres,"Albany, NY",pres,"(1, 2, 0)",2641.4986471270354
albany_ny-pres,"Albany, NY",pres,"(2, 0, 0)",2322.7067054666913
albany_ny-pres,"Albany, NY",pres,"(2, 0, 1)",2319.4879932944837
albany_ny-pres,"Albany, NY",pres,"(2, 1, 0)",2371.456823534605
albany_ny-pres,"Albany, NY",pres,"(2, 1, 1)",2321.8736913403827
albany_ny-pres,"Albany, NY",pres,"(2, 1, 2)",2316.8639867530133
albany_ny-pres,"Albany, NY",pres,"(2, 1, 3)",2317.9832511799855
albany_ny-pres,"Albany, NY",pres,"(2, 2, 0)",2573.6226356449333
albany_ny-pres,"Albany, NY",pres,"(3, 0, 0)",2315.707942402657
albany_ny-pres,"Albany, NY",pres,"(3, 0, 1)",2312.289437751066
albany_ny-pres,"Albany, NY",pres,"(3, 1, 0)",2350.2340529229537
albany_ny-pres,"Albany, NY",pres,"(3, 1, 1)",2313.692672193348
albany_ny-pres,"Albany, NY",pres,"(3, 1, 2)",2311.170951287726
albany_ny-pres,"Albany, NY",pres,"(3, 1, 3)",2311.610411616776
albany_ny-pres,"Albany, NY",pres,"(3, 2, 0)",2525.2244814511614
albany_ny-pres,"Albany, NY",pres,"(3, 2, 1)",2353.8637115184683
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 0, 0)",2641.5844580957737
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 0, 1)",2237.311984906475
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 1, 0)",1668.6963688998871
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 1, 1)",1664.0685033236991
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 1, 2)",1636.956759793074
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 1, 3)",1624.657141517955
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 2, 0)",1877.8622994910058
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 2, 1)",1672.870894580647
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(0, 2, 2)",1667.9487517411312
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 0, 0)",1670.728099830269
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 0, 1)",1663.646654292264
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 0, 2)",1642.6830346345776
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 0, 3)",1631.6702095499736
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 1, 0)",1667.2716820047212
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 1, 1)",1649.768825820768
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 1, 2)",1620.4309551965298
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 1, 3)",1622.3146206494473
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(1, 2, 0)",1844.3659033660856
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 0, 0)",1667.8061651616856
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 0, 1)",1658.7885486127325
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 0, 2)",1627.7485604734848
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 0, 3)",1629.620496164452
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 1, 0)",1642.200884530233
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 1, 1)",1622.6792871268635
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 1, 2)",1622.2542970997658
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 1, 3)",1619.7858525677148
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(2, 2, 0)",1790.2471243798927
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 0, 0)",1645.9203703673493
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 0, 1)",1629.8681462040859
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 0, 2)",1629.550691124917
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 0, 3)",1625.485016790883
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 1, 0)",1639.6595212497537
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 1, 1)",1623.1064980939332
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 1, 2)",1623.9030847473848
albuquerque_nm-tavg,"Albuquerque, NM",tavg,"(3, 1, 3)",1621.770885193669
